step,agent_y,agent_x,agent_load,rew,action,put/take
10635,1,2,2,-1.0,4,walk
10636,1,1,3,6.5,4,take
10637,1,0,3,-1.0,4,walk
10638,2,0,0,21.5,3,put
10639,2,1,0,-1.0,2,walk
10640,2,2,0,-1.0,2,walk
10641,2,3,1,6.5,2,take
10642,2,3,1,0.0,0,stay
10643,2,3,1,0.0,0,stay
10644,2,3,1,0.0,0,stay
10645,2,3,1,0.0,0,stay
10646,2,3,1,0.0,0,stay
10647,2,3,1,0.0,0,stay
10648,2,3,1,0.0,0,stay
10649,3,3,2,6.5,3,take
10650,3,3,2,0.0,0,stay
10651,3,3,2,0.0,0,stay
10652,2,3,2,-1.0,1,walk
10653,1,3,3,6.5,1,take
10654,1,2,3,-1.0,4,walk
10655,1,1,3,-1.0,4,walk
10656,1,0,3,-1.0,4,walk
10657,2,0,0,21.5,3,put
10658,2,1,0,-1.0,2,walk
10659,2,2,0,-1.0,2,walk
10660,2,3,0,-1.0,2,walk
10661,2,4,0,-1.0,2,walk
10662,1,4,0,-1.0,1,walk
10663,0,4,1,6.5,1,take
10664,0,4,1,0.0,0,stay
10665,0,4,1,0.0,0,stay
10666,0,4,1,0.0,0,stay
10667,0,4,1,0.0,0,stay
10668,0,4,1,0.0,0,stay
10669,0,4,1,0.0,0,stay
10670,0,4,1,0.0,0,stay
10671,0,4,1,0.0,0,stay
10672,0,4,1,0.0,0,stay
10673,0,4,1,0.0,0,stay
10674,1,4,1,-1.0,3,walk
10675,2,4,1,-1.0,3,walk
10676,3,4,2,6.5,3,take
10677,3,4,2,0.0,0,stay
10678,3,4,2,0.0,0,stay
10679,3,4,2,0.0,0,stay
10680,3,4,2,0.0,0,stay
10681,3,4,2,0.0,0,stay
10682,3,4,2,0.0,0,stay
10683,3,4,2,0.0,0,stay
10684,3,4,2,0.0,0,stay
10685,3,4,2,0.0,0,stay
10686,3,4,2,0.0,0,stay
10687,3,4,2,0.0,0,stay
10688,3,4,2,0.0,0,stay
10689,3,4,2,0.0,0,stay
10690,3,4,2,0.0,0,stay
10691,3,4,2,0.0,0,stay
10692,3,4,2,0.0,0,stay
10693,3,4,2,0.0,0,stay
10694,3,4,2,0.0,0,stay
10695,3,4,2,0.0,0,stay
10696,3,4,2,0.0,0,stay
10697,3,4,2,0.0,0,stay
10698,3,4,2,0.0,0,stay
10699,3,4,2,0.0,0,stay
10700,3,3,2,-1.0,4,walk
10701,3,2,3,6.5,4,take
10702,3,1,3,-1.0,4,walk
10703,3,0,3,-1.0,4,walk
10704,2,0,0,21.5,1,put
10705,2,1,0,-1.0,2,walk
10706,2,2,0,-1.0,2,walk
10707,2,3,1,6.5,2,take
10708,2,2,1,-1.0,4,walk
10709,1,2,1,-1.0,1,walk
10710,1,1,1,-1.0,4,walk
10711,0,1,2,6.5,1,take
10712,0,2,2,-1.0,2,walk
10713,0,3,2,-1.0,2,walk
10714,0,4,3,6.5,2,take
10715,1,4,3,-1.0,3,walk
10716,2,4,3,-1.0,3,walk
10717,2,3,3,-1.0,4,walk
10718,2,2,3,-1.0,4,walk
10719,2,1,3,-1.0,4,walk
10720,2,0,0,21.5,4,put
10721,2,1,0,-1.0,2,walk
10722,3,1,0,-1.0,3,walk
10723,4,1,1,6.5,3,take
10724,4,2,1,-1.0,2,walk
10725,4,3,1,-1.0,2,walk
10726,3,3,1,-1.0,1,walk
10727,2,3,1,-1.0,1,walk
10728,1,3,2,6.5,1,take
10729,1,2,2,-1.0,4,walk
10730,0,2,3,6.5,1,take
10731,0,1,3,-1.0,4,walk
10732,0,0,3,-1.0,4,walk
10733,1,0,3,-1.0,3,walk
10734,2,0,0,21.5,3,put
10735,2,1,0,-1.0,2,walk
10736,2,2,0,-1.0,2,walk
10737,2,3,0,-1.0,2,walk
10738,2,4,1,6.5,2,take
10739,3,4,2,6.5,3,take
10740,2,4,2,-1.0,1,walk
10741,1,4,2,-1.0,1,walk
10742,0,4,3,6.5,1,take
10743,1,4,3,-1.0,3,walk
10744,2,4,3,-1.0,3,walk
10745,2,3,3,-1.0,4,walk
10746,2,2,3,-1.0,4,walk
10747,2,1,3,-1.0,4,walk
10748,2,0,0,21.5,4,put
10749,2,0,0,0.0,0,stay
10750,2,0,0,0.0,0,stay
10751,2,0,0,0.0,0,stay
10752,2,0,0,0.0,0,stay
10753,2,1,0,-1.0,2,walk
10754,2,2,0,-1.0,2,walk
10755,2,3,0,-1.0,2,walk
10756,2,4,0,-1.0,2,walk
10757,1,4,0,-1.0,1,walk
10758,1,4,1,7.5,0,take
10759,0,4,2,6.5,1,take
10760,0,3,3,6.5,4,take
10761,0,2,3,-1.0,4,walk
10762,0,1,3,-1.0,4,walk
10763,0,0,3,-1.0,4,walk
10764,1,0,3,-1.0,3,walk
10765,2,0,0,21.5,3,put
10766,2,0,0,0.0,0,stay
10767,2,0,0,0.0,0,stay
10768,2,0,0,0.0,0,stay
10769,2,0,0,0.0,0,stay
10770,2,0,0,0.0,0,stay
10771,2,0,0,0.0,0,stay
10772,2,0,0,0.0,0,stay
10773,2,0,0,0.0,0,stay
10774,2,0,0,0.0,0,stay
10775,2,0,0,0.0,0,stay
10776,2,0,0,0.0,0,stay
10777,2,0,0,0.0,0,stay
10778,2,1,0,-1.0,2,walk
10779,2,2,0,-1.0,2,walk
10780,2,3,0,-1.0,2,walk
10781,1,3,1,6.5,1,take
10782,2,3,1,-1.0,3,walk
10783,3,3,1,-1.0,3,walk
10784,3,2,1,-1.0,4,walk
10785,4,2,2,6.5,3,take
10786,4,2,2,0.0,0,stay
10787,3,2,2,-1.0,1,walk
10788,2,2,3,6.5,1,take
10789,2,1,3,-1.0,4,walk
10790,2,0,0,21.5,4,put
10791,2,1,0,-1.0,2,walk
10792,1,1,0,-1.0,1,walk
10793,1,2,0,-1.0,2,walk
10794,0,2,1,6.5,1,take
10795,0,2,1,0.0,0,stay
10796,0,2,1,0.0,0,stay
10797,0,2,1,0.0,0,stay
10798,0,2,1,0.0,0,stay
10799,0,2,1,0.0,0,stay
10800,2,0,0,0.0,0,stay
10801,2,1,0,-1.0,2,walk
10802,1,1,0,-1.0,1,walk
10803,1,2,0,-1.0,2,walk
10804,0,2,1,6.5,1,take
10805,1,2,1,-1.0,3,walk
10806,2,2,1,-1.0,3,walk
10807,3,2,1,-1.0,3,walk
10808,4,2,2,6.5,3,take
10809,4,2,3,7.5,0,take
10810,4,1,3,-1.0,4,walk
10811,4,0,3,-1.0,4,walk
10812,3,0,3,-1.0,1,walk
10813,2,0,0,21.5,1,put
10814,2,1,0,-1.0,2,walk
10815,2,2,0,-1.0,2,walk
10816,2,3,0,-1.0,2,walk
10817,2,4,0,-1.0,2,walk
10818,3,4,1,6.5,3,take
10819,2,4,1,-1.0,1,walk
10820,1,4,1,-1.0,1,walk
10821,0,4,2,6.5,1,take
10822,0,4,2,0.0,0,stay
10823,0,4,2,0.0,0,stay
10824,1,4,2,-1.0,3,walk
10825,2,4,3,6.5,3,take
10826,2,3,3,-1.0,4,walk
10827,2,2,3,-1.0,4,walk
10828,2,1,3,-1.0,4,walk
10829,2,0,0,21.5,4,put
10830,2,1,0,-1.0,2,walk
10831,2,0,0,-1.0,4,walk
10832,1,0,1,6.5,1,take
10833,1,1,1,-1.0,2,walk
10834,2,1,1,-1.0,3,walk
10835,3,1,1,-1.0,3,walk
10836,3,2,1,-1.0,2,walk
10837,3,2,2,7.5,0,take
10838,3,3,2,-1.0,2,walk
10839,4,3,3,6.5,3,take
10840,4,2,3,-1.0,4,walk
10841,4,1,3,-1.0,4,walk
10842,4,0,3,-1.0,4,walk
10843,3,0,3,-1.0,1,walk
10844,2,0,0,21.5,1,put
10845,2,0,0,0.0,0,stay
10846,2,0,0,0.0,0,stay
10847,2,0,0,0.0,0,stay
10848,2,0,0,0.0,0,stay
10849,2,0,0,0.0,0,stay
10850,2,0,0,0.0,0,stay
10851,2,0,0,0.0,0,stay
10852,2,0,0,0.0,0,stay
10853,2,0,0,0.0,0,stay
10854,2,0,0,0.0,0,stay
10855,1,0,1,6.5,1,take
10856,1,1,1,-1.0,2,walk
10857,1,2,1,-1.0,2,walk
10858,1,3,1,-1.0,2,walk
10859,2,3,1,-1.0,3,walk
10860,3,3,2,6.5,3,take
10861,3,2,2,-1.0,4,walk
10862,2,2,2,-1.0,1,walk
10863,1,2,2,-1.0,1,walk
10864,1,1,2,-1.0,4,walk
10865,0,1,3,6.5,1,take
10866,0,0,3,-1.0,4,walk
10867,1,0,3,-1.0,3,walk
10868,2,0,0,21.5,3,put
10869,2,0,0,0.0,0,stay
10870,2,1,0,-1.0,2,walk
10871,2,2,0,-1.0,2,walk
10872,2,3,1,6.5,2,take
10873,2,4,1,-1.0,2,walk
10874,3,4,2,6.5,3,take
10875,2,4,2,-1.0,1,walk
10876,2,3,2,-1.0,4,walk
10877,2,2,3,6.5,4,take
10878,2,1,3,-1.0,4,walk
10879,2,0,0,21.5,4,put
10880,2,1,0,-1.0,2,walk
10881,2,2,0,-1.0,2,walk
10882,2,3,0,-1.0,2,walk
10883,1,3,1,6.5,1,take
10884,1,2,1,-1.0,4,walk
10885,0,2,2,6.5,1,take
10886,0,3,2,-1.0,2,walk
10887,0,4,3,6.5,2,take
10888,1,4,3,-1.0,3,walk
10889,2,4,3,-1.0,3,walk
10890,2,3,3,-1.0,4,walk
10891,2,2,3,-1.0,4,walk
10892,2,1,3,-1.0,4,walk
10893,2,0,0,21.5,4,put
10894,3,0,1,6.5,3,take
10895,3,1,1,-1.0,2,walk
10896,4,1,2,6.5,3,take
10897,4,2,2,-1.0,2,walk
10898,3,2,2,-1.0,1,walk
10899,2,2,3,6.5,1,take
10900,2,1,3,-1.0,4,walk
10901,2,0,0,21.5,4,put
10902,2,1,0,-1.0,2,walk
10903,1,1,1,6.5,1,take
10904,1,2,1,-1.0,2,walk
10905,1,3,1,-1.0,2,walk
10906,2,3,1,-1.0,3,walk
10907,2,4,1,-1.0,2,walk
10908,3,4,2,6.5,3,take
10909,3,4,2,0.0,0,stay
10910,3,4,2,0.0,0,stay
10911,3,3,2,-1.0,4,walk
10912,3,2,2,-1.0,4,walk
10913,3,1,2,-1.0,4,walk
10914,3,0,2,-1.0,4,walk
10915,4,0,3,6.5,3,take
10916,3,0,3,-1.0,1,walk
10917,2,0,0,21.5,1,put
10918,1,0,0,-1.0,1,walk
10919,0,0,1,6.5,1,take
10920,0,1,1,-1.0,2,walk
10921,0,2,1,-1.0,2,walk
10922,0,3,1,-1.0,2,walk
10923,1,3,1,-1.0,3,walk
10924,2,3,2,6.5,3,take
10925,2,3,2,0.0,0,stay
10926,2,3,2,0.0,0,stay
10927,2,3,2,0.0,0,stay
10928,2,3,2,0.0,0,stay
10929,2,3,2,0.0,0,stay
10930,2,3,2,0.0,0,stay
10931,2,3,2,0.0,0,stay
10932,2,3,2,0.0,0,stay
10933,1,3,2,-1.0,1,walk
10934,0,3,3,6.5,1,take
10935,0,2,3,-1.0,4,walk
10936,0,1,3,-1.0,4,walk
10937,0,0,3,-1.0,4,walk
10938,1,0,3,-1.0,3,walk
10939,2,0,0,21.5,3,put
10940,2,1,0,-1.0,2,walk
10941,2,2,1,6.5,2,take
10942,2,3,1,-1.0,2,walk
10943,2,4,2,6.5,2,take
10944,2,3,3,6.5,4,take
10945,2,2,3,-1.0,4,walk
10946,2,1,3,-1.0,4,walk
10947,2,0,0,21.5,4,put
10948,2,1,0,-1.0,2,walk
10949,2,2,0,-1.0,2,walk
10950,3,2,1,6.5,3,take
10951,2,2,1,-1.0,1,walk
10952,2,3,1,-1.0,2,walk
10953,2,2,1,-1.0,4,walk
10954,2,1,1,-1.0,4,walk
10955,1,1,2,6.5,1,take
10956,1,1,2,0.0,0,stay
10957,1,1,2,0.0,0,stay
10958,1,1,2,0.0,0,stay
10959,1,1,2,0.0,0,stay
10960,1,2,2,-1.0,2,walk
10961,1,3,2,-1.0,2,walk
10962,2,3,2,-1.0,3,walk
10963,2,4,2,-1.0,2,walk
10964,3,4,3,6.5,3,take
10965,3,3,3,-1.0,4,walk
10966,3,2,3,-1.0,4,walk
10967,3,1,3,-1.0,4,walk
10968,3,0,3,-1.0,4,walk
10969,2,0,0,21.5,1,put
10970,2,1,0,-1.0,2,walk
10971,2,2,0,-1.0,2,walk
10972,3,2,1,6.5,3,take
10973,2,2,1,-1.0,1,walk
10974,2,3,1,-1.0,2,walk
10975,2,4,1,-1.0,2,walk
10976,1,4,1,-1.0,1,walk
10977,0,4,2,6.5,1,take
10978,0,4,2,0.0,0,stay
10979,0,4,2,0.0,0,stay
10980,0,4,2,0.0,0,stay
10981,0,4,2,0.0,0,stay
10982,0,4,2,0.0,0,stay
10983,0,4,2,0.0,0,stay
10984,0,4,2,0.0,0,stay
10985,0,4,2,0.0,0,stay
10986,0,4,2,0.0,0,stay
10987,0,4,2,0.0,0,stay
10988,0,4,2,0.0,0,stay
10989,0,4,2,0.0,0,stay
10990,0,4,2,0.0,0,stay
10991,0,4,2,0.0,0,stay
10992,1,4,3,6.5,3,take
10993,2,4,3,-1.0,3,walk
10994,2,3,3,-1.0,4,walk
10995,2,2,3,-1.0,4,walk
10996,2,1,3,-1.0,4,walk
10997,2,0,0,21.5,4,put
10998,1,0,0,-1.0,1,walk
10999,0,0,1,6.5,1,take
11000,2,0,0,0.0,0,stay
11001,2,0,0,0.0,0,stay
11002,2,0,0,0.0,0,stay
11003,2,0,0,0.0,0,stay
11004,2,0,0,0.0,0,stay
11005,2,1,0,-1.0,2,walk
11006,2,2,0,-1.0,2,walk
11007,3,2,0,-1.0,3,walk
11008,4,2,1,6.5,3,take
11009,4,3,1,-1.0,2,walk
11010,4,2,1,-1.0,4,walk
11011,4,1,2,6.5,4,take
11012,4,2,2,-1.0,2,walk
11013,4,3,2,-1.0,2,walk
11014,4,4,3,6.5,2,take
11015,3,4,3,-1.0,1,walk
11016,3,3,3,-1.0,4,walk
11017,3,2,3,-1.0,4,walk
11018,3,1,3,-1.0,4,walk
11019,3,0,3,-1.0,4,walk
11020,2,0,0,21.5,1,put
11021,3,0,1,6.5,3,take
11022,3,0,1,0.0,0,stay
11023,3,0,1,0.0,0,stay
11024,3,0,1,0.0,0,stay
11025,3,0,1,0.0,0,stay
11026,3,1,1,-1.0,2,walk
11027,2,1,1,-1.0,1,walk
11028,2,2,1,-1.0,2,walk
11029,1,2,2,6.5,1,take
11030,1,2,2,0.0,0,stay
11031,1,2,2,0.0,0,stay
11032,1,2,2,0.0,0,stay
11033,1,2,2,0.0,0,stay
11034,1,2,2,0.0,0,stay
11035,1,2,2,0.0,0,stay
11036,1,2,2,0.0,0,stay
11037,1,1,2,-1.0,4,walk
11038,0,1,3,6.5,1,take
11039,0,0,3,-1.0,4,walk
11040,1,0,3,-1.0,3,walk
11041,2,0,0,21.5,3,put
11042,2,1,0,-1.0,2,walk
11043,2,2,0,-1.0,2,walk
11044,2,3,1,6.5,2,take
11045,2,2,1,-1.0,4,walk
11046,1,2,2,6.5,1,take
11047,2,2,2,-1.0,3,walk
11048,2,1,2,-1.0,4,walk
11049,3,1,3,6.5,3,take
11050,3,0,3,-1.0,4,walk
11051,2,0,0,21.5,1,put
11052,2,1,0,-1.0,2,walk
11053,1,1,0,-1.0,1,walk
11054,0,1,1,6.5,1,take
11055,0,2,1,-1.0,2,walk
11056,1,2,1,-1.0,3,walk
11057,2,2,1,-1.0,3,walk
11058,3,2,2,6.5,3,take
11059,3,3,3,6.5,2,take
11060,3,2,3,-1.0,4,walk
11061,3,1,3,-1.0,4,walk
11062,3,0,3,-1.0,4,walk
11063,2,0,0,21.5,1,put
11064,2,1,0,-1.0,2,walk
11065,2,2,0,-1.0,2,walk
11066,2,3,0,-1.0,2,walk
11067,3,3,1,6.5,3,take
11068,2,3,1,-1.0,1,walk
11069,1,3,1,-1.0,1,walk
11070,0,3,2,6.5,1,take
11071,0,2,3,6.5,4,take
11072,0,1,3,-1.0,4,walk
11073,0,0,3,-1.0,4,walk
11074,1,0,3,-1.0,3,walk
11075,2,0,0,21.5,3,put
11076,2,0,0,0.0,0,stay
11077,2,0,0,0.0,0,stay
11078,2,0,0,0.0,0,stay
11079,2,0,0,0.0,0,stay
11080,2,0,0,0.0,0,stay
11081,2,0,0,0.0,0,stay
11082,2,0,0,0.0,0,stay
11083,2,1,0,-1.0,2,walk
11084,2,2,0,-1.0,2,walk
11085,2,3,1,6.5,2,take
11086,3,3,1,-1.0,3,walk
11087,4,3,2,6.5,3,take
11088,4,3,2,0.0,0,stay
11089,4,3,2,0.0,0,stay
11090,4,3,2,0.0,0,stay
11091,4,3,2,0.0,0,stay
11092,4,4,2,-1.0,2,walk
11093,3,4,3,6.5,1,take
11094,3,3,3,-1.0,4,walk
11095,3,2,3,-1.0,4,walk
11096,3,1,3,-1.0,4,walk
11097,3,0,3,-1.0,4,walk
11098,2,0,0,21.5,1,put
11099,2,1,0,-1.0,2,walk
11100,2,2,0,-1.0,2,walk
11101,2,3,1,6.5,2,take
11102,2,4,2,6.5,2,take
11103,2,4,2,0.0,0,stay
11104,2,4,2,0.0,0,stay
11105,2,4,2,0.0,0,stay
11106,3,4,2,-1.0,3,walk
11107,4,4,3,6.5,3,take
11108,3,4,3,-1.0,1,walk
11109,3,3,3,-1.0,4,walk
11110,3,2,3,-1.0,4,walk
11111,3,1,3,-1.0,4,walk
11112,3,0,3,-1.0,4,walk
11113,2,0,0,21.5,1,put
11114,2,1,0,-1.0,2,walk
11115,1,1,1,6.5,1,take
11116,1,1,1,0.0,0,stay
11117,1,2,1,-1.0,2,walk
11118,1,3,1,-1.0,2,walk
11119,1,2,1,-1.0,4,walk
11120,1,1,2,6.5,4,take
11121,1,2,2,-1.0,2,walk
11122,1,3,2,-1.0,2,walk
11123,2,3,3,6.5,3,take
11124,2,2,3,-1.0,4,walk
11125,2,1,3,-1.0,4,walk
11126,2,0,0,21.5,4,put
11127,3,0,0,-1.0,3,walk
11128,4,0,1,6.5,3,take
11129,4,1,1,-1.0,2,walk
11130,4,2,1,-1.0,2,walk
11131,3,2,1,-1.0,1,walk
11132,2,2,1,-1.0,1,walk
11133,1,2,2,6.5,1,take
11134,1,3,3,6.5,2,take
11135,1,2,3,-1.0,4,walk
11136,1,1,3,-1.0,4,walk
11137,1,0,3,-1.0,4,walk
11138,2,0,0,21.5,3,put
11139,2,1,0,-1.0,2,walk
11140,2,0,0,-1.0,4,walk
11141,3,0,0,-1.0,3,walk
11142,4,0,1,6.5,3,take
11143,4,1,1,-1.0,2,walk
11144,4,2,2,6.5,2,take
11145,4,3,2,-1.0,2,walk
11146,4,4,2,-1.0,2,walk
11147,3,4,3,6.5,1,take
11148,3,3,3,-1.0,4,walk
11149,3,2,3,-1.0,4,walk
11150,3,1,3,-1.0,4,walk
11151,3,0,3,-1.0,4,walk
11152,2,0,0,21.5,1,put
11153,2,0,0,0.0,0,stay
11154,2,0,0,0.0,0,stay
11155,2,0,0,0.0,0,stay
11156,2,0,0,0.0,0,stay
11157,2,0,0,0.0,0,stay
11158,2,0,0,0.0,0,stay
11159,2,1,0,-1.0,2,walk
11160,2,2,0,-1.0,2,walk
11161,1,2,1,6.5,1,take
11162,1,3,1,-1.0,2,walk
11163,2,3,1,-1.0,3,walk
11164,3,3,2,6.5,3,take
11165,3,4,2,-1.0,2,walk
11166,4,4,3,6.5,3,take
11167,3,4,3,-1.0,1,walk
11168,3,3,3,-1.0,4,walk
11169,3,2,3,-1.0,4,walk
11170,3,1,3,-1.0,4,walk
11171,3,0,3,-1.0,4,walk
11172,2,0,0,21.5,1,put
11173,2,1,0,-1.0,2,walk
11174,1,1,0,-1.0,1,walk
11175,0,1,1,6.5,1,take
11176,0,1,1,0.0,0,stay
11177,0,1,1,0.0,0,stay
11178,0,1,1,0.0,0,stay
11179,0,2,2,6.5,2,take
11180,0,2,2,0.0,0,stay
11181,0,3,2,-1.0,2,walk
11182,1,3,2,-1.0,3,walk
11183,2,3,3,6.5,3,take
11184,2,2,3,-1.0,4,walk
11185,2,1,3,-1.0,4,walk
11186,2,0,0,21.5,4,put
11187,2,1,0,-1.0,2,walk
11188,2,2,0,-1.0,2,walk
11189,2,3,0,-1.0,2,walk
11190,2,4,1,6.5,2,take
11191,1,4,2,6.5,1,take
11192,1,4,2,0.0,0,stay
11193,1,4,2,0.0,0,stay
11194,1,4,2,0.0,0,stay
11195,1,4,2,0.0,0,stay
11196,2,4,3,6.5,3,take
11197,2,3,3,-1.0,4,walk
11198,2,2,3,-1.0,4,walk
11199,2,1,3,-1.0,4,walk
11200,2,0,0,0.0,0,stay
11201,2,0,0,0.0,0,stay
11202,2,1,0,-1.0,2,walk
11203,2,2,0,-1.0,2,walk
11204,2,3,1,6.5,2,take
11205,2,3,1,0.0,0,stay
11206,2,2,2,6.5,4,take
11207,2,3,2,-1.0,2,walk
11208,2,4,3,6.5,2,take
11209,2,3,3,-1.0,4,walk
11210,2,2,3,-1.0,4,walk
11211,2,1,3,-1.0,4,walk
11212,2,0,0,21.5,4,put
11213,2,1,0,-1.0,2,walk
11214,2,2,0,-1.0,2,walk
11215,2,3,0,-1.0,2,walk
11216,3,3,1,6.5,3,take
11217,3,4,1,-1.0,2,walk
11218,4,4,2,6.5,3,take
11219,3,4,2,-1.0,1,walk
11220,2,4,2,-1.0,1,walk
11221,2,3,2,-1.0,4,walk
11222,2,2,2,-1.0,4,walk
11223,1,2,2,-1.0,1,walk
11224,1,1,2,-1.0,4,walk
11225,0,1,3,6.5,1,take
11226,0,0,3,-1.0,4,walk
11227,1,0,3,-1.0,3,walk
11228,2,0,0,21.5,3,put
11229,2,0,0,0.0,0,stay
11230,2,0,0,0.0,0,stay
11231,2,0,0,0.0,0,stay
11232,2,0,0,0.0,0,stay
11233,2,0,0,0.0,0,stay
11234,2,0,0,0.0,0,stay
11235,2,0,0,0.0,0,stay
11236,2,0,0,0.0,0,stay
11237,2,0,0,0.0,0,stay
11238,2,1,0,-1.0,2,walk
11239,2,2,0,-1.0,2,walk
11240,2,3,0,-1.0,2,walk
11241,3,3,1,6.5,3,take
11242,3,3,1,0.0,0,stay
11243,3,4,1,-1.0,2,walk
11244,2,4,1,-1.0,1,walk
11245,1,4,1,-1.0,1,walk
11246,0,4,2,6.5,1,take
11247,0,4,2,0.0,0,stay
11248,0,4,2,0.0,0,stay
11249,0,4,2,0.0,0,stay
11250,0,4,2,0.0,0,stay
11251,0,4,3,7.5,0,take
11252,1,4,3,-1.0,3,walk
11253,2,4,3,-1.0,3,walk
11254,2,3,3,-1.0,4,walk
11255,2,2,3,-1.0,4,walk
11256,2,1,3,-1.0,4,walk
11257,2,0,0,21.5,4,put
11258,2,0,0,0.0,0,stay
11259,2,1,0,-1.0,2,walk
11260,3,1,0,-1.0,3,walk
11261,3,2,1,6.5,2,take
11262,4,2,2,6.5,3,take
11263,4,2,2,0.0,0,stay
11264,4,2,2,0.0,0,stay
11265,3,2,3,6.5,1,take
11266,3,1,3,-1.0,4,walk
11267,3,0,3,-1.0,4,walk
11268,2,0,0,21.5,1,put
11269,2,1,0,-1.0,2,walk
11270,1,1,1,6.5,1,take
11271,1,1,1,0.0,0,stay
11272,1,1,1,0.0,0,stay
11273,1,1,1,0.0,0,stay
11274,1,1,1,0.0,0,stay
11275,1,1,2,7.5,0,take
11276,1,2,3,6.5,2,take
11277,1,1,3,-1.0,4,walk
11278,1,0,3,-1.0,4,walk
11279,2,0,0,21.5,3,put
11280,2,1,0,-1.0,2,walk
11281,2,2,0,-1.0,2,walk
11282,2,3,0,-1.0,2,walk
11283,3,3,1,6.5,3,take
11284,3,2,1,-1.0,4,walk
11285,4,2,2,6.5,3,take
11286,4,3,3,6.5,2,take
11287,4,2,3,-1.0,4,walk
11288,4,1,3,-1.0,4,walk
11289,4,0,3,-1.0,4,walk
11290,3,0,3,-1.0,1,walk
11291,2,0,0,21.5,1,put
11292,2,1,0,-1.0,2,walk
11293,1,1,0,-1.0,1,walk
11294,0,1,1,6.5,1,take
11295,0,2,1,-1.0,2,walk
11296,1,2,1,-1.0,3,walk
11297,2,2,1,-1.0,3,walk
11298,3,2,2,6.5,3,take
11299,3,2,2,0.0,0,stay
11300,3,2,2,0.0,0,stay
11301,3,2,2,0.0,0,stay
11302,3,2,2,0.0,0,stay
11303,3,2,2,0.0,0,stay
11304,3,2,2,0.0,0,stay
11305,3,2,2,0.0,0,stay
11306,3,2,2,0.0,0,stay
11307,3,2,2,0.0,0,stay
11308,3,2,2,0.0,0,stay
11309,3,2,2,0.0,0,stay
11310,3,2,2,0.0,0,stay
11311,3,2,3,7.5,0,take
11312,3,1,3,-1.0,4,walk
11313,3,0,3,-1.0,4,walk
11314,2,0,0,21.5,1,put
11315,2,0,0,0.0,0,stay
11316,2,0,0,0.0,0,stay
11317,2,0,0,0.0,0,stay
11318,2,0,0,0.0,0,stay
11319,2,0,0,0.0,0,stay
11320,2,0,0,0.0,0,stay
11321,2,0,0,0.0,0,stay
11322,2,0,0,0.0,0,stay
11323,2,0,0,0.0,0,stay
11324,2,0,0,0.0,0,stay
11325,2,0,0,0.0,0,stay
11326,2,0,0,0.0,0,stay
11327,2,1,0,-1.0,2,walk
11328,1,1,0,-1.0,1,walk
11329,1,2,0,-1.0,2,walk
11330,0,2,1,6.5,1,take
11331,1,2,1,-1.0,3,walk
11332,2,2,1,-1.0,3,walk
11333,3,2,2,6.5,3,take
11334,3,2,2,0.0,0,stay
11335,3,2,2,0.0,0,stay
11336,3,2,2,0.0,0,stay
11337,2,2,2,-1.0,1,walk
11338,2,3,2,-1.0,2,walk
11339,2,4,2,-1.0,2,walk
11340,1,4,3,6.5,1,take
11341,2,4,3,-1.0,3,walk
11342,2,3,3,-1.0,4,walk
11343,2,2,3,-1.0,4,walk
11344,2,1,3,-1.0,4,walk
11345,2,0,0,21.5,4,put
11346,2,1,0,-1.0,2,walk
11347,2,2,0,-1.0,2,walk
11348,2,3,0,-1.0,2,walk
11349,3,3,1,6.5,3,take
11350,3,4,2,6.5,2,take
11351,2,4,2,-1.0,1,walk
11352,1,4,2,-1.0,1,walk
11353,0,4,3,6.5,1,take
11354,1,4,3,-1.0,3,walk
11355,2,4,3,-1.0,3,walk
11356,2,3,3,-1.0,4,walk
11357,2,2,3,-1.0,4,walk
11358,2,1,3,-1.0,4,walk
11359,2,0,0,21.5,4,put
11360,2,1,0,-1.0,2,walk
11361,2,2,0,-1.0,2,walk
11362,3,2,1,6.5,3,take
11363,3,2,1,0.0,0,stay
11364,3,2,1,0.0,0,stay
11365,3,2,1,0.0,0,stay
11366,3,2,1,0.0,0,stay
11367,3,2,1,0.0,0,stay
11368,3,2,1,0.0,0,stay
11369,3,2,1,0.0,0,stay
11370,3,2,2,7.5,0,take
11371,3,2,2,0.0,0,stay
11372,3,3,2,-1.0,2,walk
11373,3,4,2,-1.0,2,walk
11374,2,4,3,6.5,1,take
11375,2,3,3,-1.0,4,walk
11376,2,2,3,-1.0,4,walk
11377,2,1,3,-1.0,4,walk
11378,2,0,0,21.5,4,put
11379,2,1,0,-1.0,2,walk
11380,2,2,0,-1.0,2,walk
11381,3,2,1,6.5,3,take
11382,3,3,2,6.5,2,take
11383,3,3,2,0.0,0,stay
11384,3,3,2,0.0,0,stay
11385,3,3,2,0.0,0,stay
11386,4,3,3,6.5,3,take
11387,4,2,3,-1.0,4,walk
11388,4,1,3,-1.0,4,walk
11389,4,0,3,-1.0,4,walk
11390,3,0,3,-1.0,1,walk
11391,2,0,0,21.5,1,put
11392,2,1,0,-1.0,2,walk
11393,2,2,0,-1.0,2,walk
11394,2,3,0,-1.0,2,walk
11395,2,4,0,-1.0,2,walk
11396,1,4,1,6.5,1,take
11397,1,4,1,0.0,0,stay
11398,2,4,1,-1.0,3,walk
11399,3,4,2,6.5,3,take
